timestamp,day,hour,GPP,stomatal_conductance,Jmax,Vcmax,Chi,Dpsi,Profit,Evap,Transp,CanopyEvap,GroundEvap,SoilMoist,SoilMoistPot
2026-01-26T19:15:00Z,26,19,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857492996e-06,0.0,0.0,0.0,0.0,0.4508001263243146,-0.0005970720975448197
2026-01-26T20:15:00Z,26,20,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.77399578575193e-06,0.0,0.0,0.0,0.0,0.4507678756654313,-0.000597414201978949
2026-01-26T21:15:00Z,26,21,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785746806e-06,0.0,0.0,0.0,0.0,0.4507356616498043,-0.0005977560671522102
2026-01-26T22:15:00Z,26,22,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999998,0.0001,-2.7739957857529097e-06,0.0,0.0,0.0,0.0,0.450703484193532,-0.0005980976935290001
2026-01-26T23:15:00Z,26,23,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857447417e-06,0.0,0.0,0.0,0.0,0.45067134321300384,-0.0005984390815722418
2026-01-27T00:15:00Z,27,0,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.77399578575225e-06,0.0,0.0,0.0,0.0,0.45063923862489874,-0.0005987802317433883
2026-01-27T01:15:00Z,27,1,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857638152e-06,0.0,0.0,0.0,0.0,0.45060717034618425,-0.0005991211445024275
2026-01-27T02:15:00Z,27,2,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857468606e-06,0.0,0.0,0.0,0.0,0.45057513829411444,-0.0005994618203078954
2026-01-27T03:15:00Z,27,3,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857479215e-06,0.0,0.0,0.0,0.0,0.4505431423862293,-0.0005998022596168743
2026-01-27T04:15:00Z,27,4,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785754213e-06,0.0,0.0,0.0,0.0,0.450511182540353,-0.0006001424628850054
2026-01-27T05:15:00Z,27,5,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785744498e-06,0.0,0.0,0.0,0.0,0.45047925867459276,-0.00060048243056649
2026-01-27T06:15:00Z,27,6,3.419659096737914e-13,0.0001701918826503886,0.0009333212527457539,0.0001567204208158577,0.9980850779506731,0.0001,8.346623897264441e-05,3.920474347884121e-10,3.920474347884121e-10,0.0,0.0,0.4504473683550526,-0.0006008221881806332
2026-01-27T07:15:00Z,27,7,1.276868489887032e-10,0.004257799249421362,0.3490948532005182,0.05905151068955969,0.9714466127338452,0.0026505622600504763,0.03110495627004071,1.0744748931089998e-08,1.0744748931089998e-08,0.0,0.0,0.45041545173911834,-0.0006011623733183084
2026-01-27T08:15:00Z,27,8,7.893580941494939e-10,0.014140691520288413,2.159524354765824,0.3666483803078668,0.9469207434976153,0.009265221505903375,0.19196886583099068,3.788020430864626e-08,3.788020430864626e-08,0.0,0.0,0.45038340811885624,-0.0006015040605262445
2026-01-27T09:15:00Z,27,9,9.226096352652413e-10,0.01435350659831702,2.527181189671615,0.4312442596999375,0.9388543587061261,0.011046981946837698,0.22403964888143163,4.626816859417658e-08,4.626816859417658e-08,0.0,0.0,0.4503513500805456,-0.0006018460503411148
2026-01-27T10:15:00Z,27,10,1.168027170414305e-09,0.014172214770404945,3.203454543033434,0.5498060889518733,0.921270590955371,0.014601626416331935,0.2830416913963916,6.229499945688299e-08,6.229499945688299e-08,0.0,0.0,0.45031923176592686,-0.0006021888325747155
2026-01-27T11:15:00Z,27,11,8.804520284845933e-10,0.011398595180375958,2.415290634927074,0.41480215244499086,0.926440134918169,0.012245762297431424,0.2133707988605355,5.266079106706212e-08,5.2660791067062113e-08,0.0,0.0,0.4502872071674143,-0.0006025307635947615
2026-01-27T12:15:00Z,27,12,4.448254135633398e-10,0.007145434691682358,1.2203964059845047,0.20947658040735534,0.940536296462796,0.007750031772826768,0.10787186784751664,3.3469226332000936e-08,3.3469226332000936e-08,0.0,0.0,0.4502553334832631,-0.0006028712310660421
2026-01-27T13:15:00Z,27,13,1.753859192558167e-10,0.00387895881627808,0.4809360683886018,0.08231705366826354,0.9568498966861504,0.004059826005561107,0.04258642186680257,1.74472598999636e-08,1.74472598999636e-08,0.0,0.0,0.45022359148664126,-0.0006032104384848555
2026-01-27T14:15:00Z,27,14,2.579308752856756e-12,0.0002516534209264773,0.007066334855582891,0.0012032455643767419,0.9902208422312265,0.00022509738486457486,0.0006277574133986425,9.585830208839345e-10,9.585830208839345e-10,0.0,0.0,0.4501919837906068,-0.0006035483561680257
2026-01-27T15:15:00Z,27,15,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857461254e-06,0.0,0.0,0.0,0.0,0.4501604170250337,-0.0006038859812061232
2026-01-27T16:15:00Z,27,16,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785745925e-06,0.0,0.0,0.0,0.0,0.45012888535316004,-0.000604223375582445
2026-01-27T17:15:00Z,27,17,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857518716e-06,0.0,0.0,0.0,0.0,0.45009738869640226,-0.0006045605397343588
2026-01-27T18:15:00Z,27,18,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857462274e-06,0.0,0.0,0.0,0.0,0.4500659269764429,-0.0006048974740978779
2026-01-27T19:15:00Z,27,19,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785747234e-06,0.0,0.0,0.0,0.0,0.4500345001152297,-0.0006052341791076629
2026-01-27T20:15:00Z,27,20,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.77399578574906e-06,0.0,0.0,0.0,0.0,0.45000310803497495,-0.0006055706551970262
2026-01-27T21:15:00Z,27,21,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857518213e-06,0.0,0.0,0.0,0.0,0.44997175065815326,-0.0006059069027979429
2026-01-27T22:15:00Z,27,22,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999998,0.0001,-2.7739957857322057e-06,0.0,0.0,0.0,0.0,0.4499404279075013,-0.0006062429223410513
2026-01-27T23:15:00Z,27,23,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785749255e-06,0.0,0.0,0.0,0.0,0.4499091397060159,-0.000606578714255661
2026-01-28T00:15:00Z,28,0,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857398167e-06,0.0,0.0,0.0,0.0,0.4498778859769536,-0.0006069142789697588
2026-01-28T01:15:00Z,28,1,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785746565e-06,0.0,0.0,0.0,0.0,0.44984666664382866,-0.0006072496169100149
2026-01-28T02:15:00Z,28,2,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785743228e-06,0.0,0.0,0.0,0.0,0.44981548163041246,-0.0006075847285017867
2026-01-28T03:15:00Z,28,3,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785732389e-06,0.0,0.0,0.0,0.0,0.4497843308607322,-0.000607919614169126
2026-01-28T04:15:00Z,28,4,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857503597e-06,0.0,0.0,0.0,0.0,0.44975321425906983,-0.0006082542743347831
2026-01-28T05:15:00Z,28,5,0.0,0.0,4.539992976248485e-05,0.0,1.0000000000000002,0.0001,-2.773995785762942e-06,0.0,0.0,0.0,0.0,0.4497221317499607,-0.0006085887094202116
2026-01-28T06:15:00Z,28,6,6.144427937865425e-13,0.00020299773773992826,0.0013512619863205798,0.00022374162189583681,0.9976783462851996,0.0001,0.00012176152340683907,4.344957567349095e-10,4.344957567349095e-10,0.0,0.0,0.4496910806512179,-0.0006089229479133614
2026-01-28T07:15:00Z,28,7,8.823002627535242e-11,0.0032489855105348716,0.19406801211092664,0.032173818424285586,0.9791718392484128,0.0015057451327863069,0.01747719429857446,6.5398581024467775e-09,6.5398581024467775e-09,0.0,0.0,0.44966002686552925,-0.0006092573567224852
2026-01-28T08:15:00Z,28,8,3.8583317131805467e-10,0.008252598914153766,0.8490017200047264,0.14100607048370573,0.9639487327001561,0.004227636616981148,0.07636388871668931,1.8421492296555335e-08,1.8421492296555335e-08,0.0,0.0,0.44962893570052326,-0.0006095923097891797
2026-01-28T09:15:00Z,28,9,3.930819343491388e-10,0.008057064481074447,0.8651242137371731,0.14378860520818593,0.9623605233078195,0.004384218011725991,0.07778117267647428,1.9199112070280228e-08,1.9199112070280228e-08,0.0,0.0,0.4495978737834012,-0.0006099270894533649
2026-01-28T10:15:00Z,28,10,4.394041117088133e-10,0.008426664299185746,0.9673886591481078,0.1609767246546775,0.959710072649524,0.004839041203865991,0.08691497366314208,2.135195955273883e-08,2.135195955273883e-08,0.0,0.0,0.4495668327932657,-0.0006102617851290798
